Sex,occode,level3,Change_exit_pp,DiD_beta_pp,DiD_percentile,DiD_beta_type,N_1851_61,N_1861_81,Exit_1851_61_pp,Exit_1861_81_pp,Exit_1851_61,Exit_1861_81,DiD_beta_pp.x,DiD_beta_pp.y
Men,73,ENGRAVERS (ARTISTS) AND LITHOGRAPHIC ARTISTS,4.33026064844246,,47.6190476190476,Occupation placebo DiD,968,650,68.2851239669422,72.6153846153846,0.682851239669422,0.726153846153846,-4.2463302372339,-4.2463302372339
Men,685,FISHMONGERS,4.29077429983527,,51.948051948052,Occupation placebo DiD,1800,1214,56.5,60.7907742998353,0.565,0.607907742998353,-3.72826244961951,-3.72826244961951
Men,3,POSTMEN,4.26948256326325,,32.034632034632,Occupation placebo DiD,1128,1014,66.0460992907802,70.3155818540434,0.660460992907801,0.703155818540434,-6.54539239305169,-6.54539239305169
Men,406,THATCHERS (NOT AGRICULTURE),4.23026975847257,,48.4848484848485,Occupation placebo DiD,1990,1157,39.8492462311558,44.0795159896283,0.398492462311558,0.440795159896283,-4.14782633458972,-4.14782633458972
Men,224,STONE QUARRIERS,4.18779316805553,,56.2770562770563,Occupation placebo DiD,5273,3985,65.6741892660725,69.861982434128,0.656741892660724,0.69861982434128,-3.19059574071288,-3.19059574071288
Men,119,COMMERCIAL OR BUSINESS CLERKS,4.1157523856503,,43.7229437229437,Occupation placebo DiD,9481,11185,74.6862145343318,78.8019669199821,0.746862145343318,0.788019669199821,-4.91522114192218,-4.91522114192218
Men,770,FACTORY LABOURERS (UNDEFINED),4.08846383741781,,62.3376623376623,Occupation placebo DiD,2065,1673,91.4285714285714,95.5170352659892,0.914285714285714,0.955170352659892,-2.45339435942057,-2.45339435942057
Men,531,HAND COMPOSITORS (DEFAULT),3.93434130379635,,44.1558441558442,Occupation placebo DiD,1592,1763,57.0979899497487,61.0323312535451,0.570979899497487,0.610323312535451,-4.73252872704294,-4.73252872704294
Men,751,DEALERS IN SUNDRY MATERIALS,3.71390005778398,,46.7532467532468,Occupation placebo DiD,1216,1093,92.3519736842105,96.0658737419945,0.923519736842105,0.960658737419945,-4.3538786996471,-4.3538786996471
Men,723,GAS WORKS SERVICE,3.54332199602839,,53.2467532467533,Occupation placebo DiD,826,1023,68.4019370460049,71.9452590420332,0.684019370460049,0.719452590420332,-3.65355411173226,-3.65355411173226
Men,691,BAKERS (DEALERS),3.51340939025494,,41.1255411255411,Occupation placebo DiD,9445,7067,52.4933827421917,56.0067921324466,0.524933827421917,0.560067921324466,-5.25534309688551,-5.25534309688551
Men,680,PROVISION DEALERS,3.50411329792772,,50.6493506493507,Occupation placebo DiD,1188,1067,81.3131313131313,84.817244611059,0.813131313131313,0.84817244611059,-3.8221405461267,-3.8221405461267
Men,548,COTTON & COTTON GOODS MANUFACTURE CARD BLOWING ROOM PROCESSES,3.47819077422679,,53.6796536796537,Occupation placebo DiD,2131,1630,74.1905208822149,77.6687116564417,0.741905208822149,0.776687116564417,-3.54328834645916,-3.54328834645916
Men,170,"COALHEAVER; COAL--PORTER, LABOURER",3.44871467808539,,51.0822510822511,Occupation placebo DiD,2231,1504,82.7879874495742,86.2367021276596,0.827879874495742,0.862367021276596,-3.74984456071233,-3.74984456071233
Men,709,BREWERS,3.43432534930858,,42.8571428571429,Occupation placebo DiD,3719,2469,65.7434794299543,69.1778047792629,0.657434794299543,0.691778047792629,-5.04949830290025,-5.04949830290025
Men,738,TOBACCO PIPE AND SNUFF BOX MANUFACTURE,3.42765774050802,,47.1861471861472,Occupation placebo DiD,599,521,75.4590984974958,78.8867562380039,0.754590984974958,0.788867562380038,-4.30984809852736,-4.30984809852736
Men,455,WOOD TURNER,3.40594797287397,,44.5887445887446,Occupation placebo DiD,1914,1733,53.6050156739812,57.0109636468552,0.536050156739812,0.570109636468552,-4.70875902820734,-4.70875902820734
Men,207,"IRON--MINER, QUARRIER",3.37705044877747,,55.4112554112554,Occupation placebo DiD,1795,2160,74.2618384401114,77.6388888888889,0.742618384401114,0.776388888888889,-3.39358136165629,-3.39358136165629
Men,91,PRISON OFFICERS (REFORMATORY SCHOOL),3.3165546087561,,45.8874458874459,Occupation placebo DiD,1143,730,95.4505686789151,98.7671232876713,0.954505686789151,0.987671232876712,-4.43144287286434,-4.43144287286434
Men,566,WOOLLEN CLOTH MANUFACTURE OTHER PROCESSES,3.29355030414523,,45.4545454545455,Occupation placebo DiD,823,642,92.3450789793439,95.6386292834891,0.923450789793439,0.956386292834891,-4.44320290082757,-4.44320290082757
Men,692,BISCUIT CAKE DEALERS (CONFECTIONISTS),3.28096688821991,,48.0519480519481,Occupation placebo DiD,3049,2181,68.612659888488,71.8936267767079,0.68612659888488,0.718936267767079,-4.23522112745424,-4.23522112745424
Men,116,AUCTIONEERS APPRAISERS VALUERS HOUSE AGENTS,3.23069612273794,,38.0952380952381,Occupation placebo DiD,1199,860,58.0483736447039,61.2790697674419,0.580483736447039,0.612790697674419,-5.60650150003346,-5.60650150003346
Men,315,"LOCK, KEY MAKERS",3.18937382110593,,38.5281385281385,Occupation placebo DiD,1439,896,43.0159833217512,46.2053571428571,0.430159833217512,0.462053571428571,-5.52370441229398,-5.52370441229398
Men,161,PILOTS OF SHIPS,3.17941651747699,,36.3636363636364,Occupation placebo DiD,908,657,31.8281938325991,35.0076103500761,0.318281938325991,0.350076103500761,-5.74985170834935,-5.74985170834935
Men,542,BOOKBINDERS,3.15116419350947,,40.2597402597403,Occupation placebo DiD,1215,921,45.9259259259259,49.0770901194354,0.459259259259259,0.490770901194354,-5.33163343061874,-5.33163343061874
Men,758,GENERAL SHOPKEEPERS DEALERS,2.99743890325276,,37.6623376623377,Occupation placebo DiD,3958,2485,90.1212733703891,93.1187122736418,0.901212733703891,0.931187122736418,-5.62592691781453,-5.62592691781453
Men,415,MASON'S LABOURER,2.86601307189542,,39.3939393939394,Occupation placebo DiD,1800,1530,89.9444444444445,92.8104575163399,0.899444444444445,0.928104575163399,-5.48727243329174,-5.48727243329174
Men,40,LAW CLERK,2.82049639027725,,41.991341991342,Occupation placebo DiD,2601,2268,67.8585159554018,70.679012345679,0.678585159554018,0.70679012345679,-5.14434583698036,-5.14434583698036
Men,162,BARGEMEN LIGHTERMEN WATERMEN (& CANAL WORKERS GENERALLY),2.79636022122508,,38.961038961039,Occupation placebo DiD,4375,2738,56.8457142857143,59.6420745069394,0.568457142857143,0.596420745069394,-5.50071422829021,-5.50071422829021
Men,198,COAL MINERS - OTHERS BELOW GROUND & UNDEFINED,2.65691016675411,,32.4675324675325,Occupation placebo DiD,4412,4415,89.9138712601995,92.5707814269536,0.899138712601994,0.925707814269536,-6.54229260874907,-6.54229260874907
Men,280,AGRICULTURAL MACHINE AND IMPLEMENT MAKERS,2.52953561820095,,41.5584415584416,Occupation placebo DiD,618,664,91.747572815534,94.2771084337349,0.91747572815534,0.942771084337349,-5.23502084844142,-5.23502084844142
Men,365,"COACH, CARRIAGE--MAKER",2.3923253461351,,35.0649350649351,Occupation placebo DiD,3705,3203,41.1605937921727,43.5529191383078,0.411605937921727,0.435529191383078,-6.18259265297053,-6.18259265297053
Men,166,"STEVEDORES, WHARF AND DOCK LABOURERS",2.30846736574989,,34.6320346320346,Occupation placebo DiD,2110,2286,87.0616113744076,89.3700787401575,0.870616113744076,0.893700787401575,-6.18947464893949,-6.18947464893949
Men,462,TIMBER MERCHANTS WOOD DEALERS,2.29684111758206,,35.4978354978355,Occupation placebo DiD,947,691,61.6684266103485,63.9652677279305,0.616684266103485,0.639652677279305,-6.15637147083883,-6.15637147083883
Men,653,TAILORS (NOT MERCHANTS) - DEFAULT,2.27355376015684,,40.6926406926407,Occupation placebo DiD,26011,16104,29.7681750028834,32.0417287630402,0.297681750028834,0.320417287630402,-5.29192908527462,-5.29192908527462
Men,275,BOILER MAKERS,2.24745444801715,,42.4242424242424,Occupation placebo DiD,1344,2177,45.3869047619048,47.6343592099219,0.453869047619048,0.476343592099219,-5.12326820833611,-5.12326820833611
Men,229,LIME BURNERS,2.20660711614401,,36.7965367965368,Occupation placebo DiD,919,531,73.1229597388466,75.3295668549906,0.731229597388466,0.753295668549906,-5.74482482640265,-5.74482482640265
Men,235,COAL MERCHANTS AND DEALERS,2.01063401138009,,37.2294372294372,Occupation placebo DiD,3529,2370,71.2383111362992,73.2489451476793,0.712383111362992,0.732489451476793,-5.6709626640123,-5.6709626640123
Men,41,OTHERS CONNECTED WITH LAW,2.00493845509451,,25.974025974026,Occupation placebo DiD,872,679,92.545871559633,94.5508100147275,0.92545871559633,0.945508100147275,-7.63485771003308,-7.63485771003308
Men,413,BRICKLAYER'S LABOURER,1.9443316457582,,31.6017316017316,Occupation placebo DiD,3810,3277,86.0629921259843,88.0073237717425,0.860629921259843,0.880073237717425,-6.55664793691398,-6.55664793691398
Men,512,BRUSH AND BROOM MAKERS,1.83275366147164,,33.7662337662338,Occupation placebo DiD,1662,1312,43.4416365824308,45.2743902439024,0.434416365824308,0.452743902439024,-6.28265422983006,-6.28265422983006
Men,655,CLOTHIERS & OUTFITTERS (IE DEALERS AND MERCHANTS),1.7383564523727,,58.4415584415585,Occupation placebo DiD,5176,3176,78.1105100463679,79.8488664987406,0.781105100463679,0.798488664987406,-2.89734198135412,-2.89734198135412
Men,241,PIG IRON MANUFACTURE (BLAST FURNACE),1.60829656476521,,33.3333333333333,Occupation placebo DiD,668,608,92.9640718562874,94.5723684210526,0.929640718562874,0.945723684210526,-6.39565763822446,-6.39565763822446
Men,537,OTHERS IN PRINTING,1.56570905644343,,31.1688311688312,Occupation placebo DiD,1550,987,85.8709677419355,87.4366767983789,0.858709677419355,0.874366767983789,-6.57563627691818,-6.57563627691818
Men,180,"AGRICULTURAL LABOURER, FARM SERVANT--DISTINGUISHED AS IN CHARGE OF HORSES",1.5081795165142,,29.8701298701299,Occupation placebo DiD,1479,4569,96.2812711291413,97.7894506456555,0.962812711291413,0.977894506456555,-6.98920595617112,-6.98920595617112
Men,698,GREENGROCERS FRUITERERS POTATO DEALERS,1.48050191142829,,35.9307359307359,Occupation placebo DiD,2157,1830,67.9184051923969,69.3989071038251,0.679184051923969,0.693989071038251,-5.82593213111559,-5.82593213111559
Men,432,RAILWAY LABOURERS NAVVIES (CONTRACTORS LABOURERS) DEFAULT,1.44499283982237,,28.1385281385281,Occupation placebo DiD,883,673,95.5832389580974,97.0282317979198,0.955832389580974,0.970282317979198,-7.24679790689587,-7.24679790689587
Men,662,HOSIERS HABERDASHERS,1.38646837845164,,25.1082251082251,Occupation placebo DiD,684,604,70.46783625731,71.8543046357616,0.7046783625731,0.718543046357616,-7.77149007900566,-7.77149007900566
Men,257,PATTERNMAKERS (UNDEFINED),1.08485379065907,,29.004329004329,Occupation placebo DiD,1994,1557,98.1444332998997,99.2292870905588,0.981444332998997,0.992292870905588,-7.10158451155291,-7.10158451155291
Men,584,"ROPE, TWINE, CORD â€“ MAKERS",1.05139500551138,,24.6753246753247,Occupation placebo DiD,3323,1931,52.3924164911225,53.4438114966339,0.523924164911225,0.534438114966339,-7.77921692326164,-7.77921692326164
Men,536,PRINTERS SO DESCRIBED,0.996142108596765,,26.8398268398268,Occupation placebo DiD,2793,2481,76.1904761904762,77.186618299073,0.761904761904762,0.77186618299073,-7.49302936418538,-7.49302936418538
Men,349,SHIPWRIGHTS - METAL SHIPS,0.950664298128323,,19.0476190476191,Occupation placebo DiD,961,758,68.5744016649324,69.5250659630607,0.685744016649324,0.695250659630607,-8.76751772893511,-8.76751772893511
Men,608,FACTORY HANDS (TEXTILE) UNDEFINED (VARIOUS),0.930877976902866,,32.9004329004329,Occupation placebo DiD,2497,1213,96.5959150981178,97.5267930750206,0.965959150981177,0.975267930750206,-6.44767682928385,-6.44767682928385
Men,417,PLASTERER,0.853912267948664,,27.7056277056277,Occupation placebo DiD,3175,2578,37.8582677165354,38.7121799844841,0.378582677165354,0.387121799844841,-7.37869242235114,-7.37869242235114
Men,11,POLICE,0.841428331159466,,34.1991341991342,Occupation placebo DiD,3603,4279,56.0643907854566,56.905819116616,0.560643907854566,0.56905819116616,-6.25202997188405,-6.25202997188405
Men,446,WOOD GILDER,0.819316020722671,,27.2727272727273,Occupation placebo DiD,782,624,57.0332480818414,57.8525641025641,0.570332480818414,0.578525641025641,-7.4303442067741,-7.4303442067741
Men,54,SCHOOL SERVICE (PUPIL TEACHERS),0.71741029150143,,16.017316017316,Occupation placebo DiD,721,1507,98.75173370319,99.4691439946915,0.9875173370319,0.994691439946914,-9.44599105835857,-9.44599105835857
Men,117,SURVEYORS (HOUSE AGENTS),0.69902065168389,,20.7792207792208,Occupation placebo DiD,708,589,95.0564971751412,95.7555178268251,0.950564971751412,0.957555178268251,-8.5564253414991,-8.5564253414991
Men,761,"MANUFACTURERS, MANAGERS, SUPERINTENDENTS, FOREMEN (UNSPECIFIED)",0.690169011830499,,23.8095238095238,Occupation placebo DiD,3002,2273,96.8021319120586,97.4923009238891,0.968021319120586,0.974923009238891,-7.83512887492252,-7.83512887492252
Men,359,SAILMAKERS,0.67736508467644,,17.7489177489178,Occupation placebo DiD,1251,1032,53.876898481215,54.5542635658915,0.53876898481215,0.545542635658915,-9.25605042985447,-9.25605042985447
Men,607,OTHER WORKERS SUNDRY FABRICS UNDEFINED,0.669950261395091,,25.5411255411255,Occupation placebo DiD,2579,928,94.8041876696394,95.4741379310345,0.948041876696394,0.954741379310345,-7.73848967169378,-7.73848967169378
Men,114,COMMERCIAL TRAVELLERS AND MANUFACTURERS' AGENTS,0.65653846153847,,28.5714285714286,Occupation placebo DiD,1875,2080,79.68,80.3365384615385,0.7968,0.803365384615385,-7.17269877991893,-7.17269877991893
Men,128,RAILWAY GUARD,0.650547544183022,,20.3463203463203,Occupation placebo DiD,529,802,73.9130434782609,74.5635910224439,0.739130434782609,0.745635910224439,-8.64483423415915,-8.64483423415915
Men,606,WEAVERS (UNDEFINED),0.608589283483019,,30.3030303030303,Occupation placebo DiD,14408,2013,92.9830649639089,93.591654247392,0.929830649639089,0.93591654247392,-6.97514703688868,-6.97514703688868
Men,112,"BROKERS, FACTORS, COMMERCIAL AGENTS (NOT - MINE, QUARRY, INSURANCE)",0.555451548150232,,24.2424242424242,Occupation placebo DiD,1620,1187,72.6543209876543,73.2097725358046,0.726543209876543,0.732097725358046,-7.79836922766223,-7.79836922766223
Men,183,"NURSERYMAN, SEEDSMAN, FLORIST",0.440251572327044,,23.3766233766234,Occupation placebo DiD,795,530,68.4276729559749,68.8679245283019,0.684276729559748,0.688679245283019,-8.05427486600071,-8.05427486600071
Men,750,OTHER WORKERS IN SUNDRY INDUSTRIES,0.365486671682158,,26.4069264069264,Occupation placebo DiD,748,526,99.0641711229947,99.4296577946768,0.990641711229947,0.994296577946768,-7.6278317448305,-7.6278317448305
Men,326,"BRASS, BRONZE GOODS WORKERS",0.321523480882113,,21.2121212121212,Occupation placebo DiD,573,704,77.6614310645724,77.9829545454546,0.776614310645724,0.779829545454545,-8.49366646017933,-8.49366646017933
Men,184,MARKET GARDENER (INCLUDING LABOURER),0.259826932017582,,29.4372294372294,Occupation placebo DiD,1018,1048,70.9233791748527,71.1832061068702,0.709233791748527,0.711832061068702,-6.99066673847584,-6.99066673847584
Men,437,CABINET MAKERS,0.213211112929868,,22.0779220779221,Occupation placebo DiD,1675,1003,86.9253731343284,87.1385842472582,0.869253731343284,0.871385842472582,-8.23945127206137,-8.23945127206137
Men,509,"PARCHMENT, VELLUM - MAKER",0.129252521264889,,21.6450216450217,Occupation placebo DiD,2034,1345,94.5919370698132,94.7211895910781,0.945919370698132,0.947211895910781,-8.2783874686466,-8.2783874686466
Men,321,TINPLATE GOODS MANUFACTURE,0.11472091930208,,15.5844155844156,Occupation placebo DiD,1767,1475,65.6479909451047,65.7627118644068,0.656479909451047,0.657627118644068,-9.54022312671446,-9.54022312671446
Men,439,FRENCH POLISHER,0.0983066056997606,,30.7359307359307,Occupation placebo DiD,602,659,51.4950166112957,51.5933232169954,0.514950166112957,0.515933232169954,-6.96832875216983,-6.96832875216983
Men,628,DRAPERS LINEN DRAPERS MERCERS,0.0579246799549127,,18.1818181818182,Occupation placebo DiD,5772,5556,59.8232848232848,59.8812095032398,0.598232848232848,0.598812095032398,-9.09582915928106,-9.09582915928106
Men,246,TINPLATE  MANUFACTURE,-0.00356252226576537,,14.2857142857143,Occupation placebo DiD,802,630,84.28927680798,84.2857142857143,0.8428927680798,0.842857142857143,-9.8463375533211,-9.8463375533211
Men,560,WORSTED AND STUFF MANUFACTURE SPINNERS PIECERS,-0.269704849857522,,18.6147186147186,Occupation placebo DiD,858,917,85.5477855477856,85.278080697928,0.855477855477855,0.85278080697928,-8.99934299280465,-8.99934299280465
Men,482,CHEMISTS DRUGGISTS,-0.456676280158969,,19.4805194805195,Occupation placebo DiD,2805,2518,46.1675579322638,45.7108816521049,0.461675579322638,0.457108816521049,-8.74287398056581,-8.74287398056581
Men,592,HOSIERY MANUFACTURE,-0.485826873057599,,22.9437229437229,Occupation placebo DiD,10509,5869,40.4415263107812,39.9556994377236,0.404415263107812,0.399556994377236,-8.12785661305201,-8.12785661305201
Men,760,HAWKERS HUCKSTERS COSTERS,-0.575568201063581,,22.5108225108225,Occupation placebo DiD,2271,1560,82.5627476882431,81.9871794871795,0.825627476882431,0.819871794871795,-8.18277832591977,-8.18277832591977
Men,708,MALTSTERS,-0.599216474483211,,16.8831168831169,Occupation placebo DiD,2930,1569,65.2901023890785,64.6908859145953,0.652901023890785,0.646908859145953,-9.26419937350889,-9.26419937350889
Men,334,IRON WORKERS (UNDEFINED),-0.794186092877613,,19.9134199134199,Occupation placebo DiD,993,1187,95.0654582074522,94.2712721145746,0.950654582074522,0.942712721145746,-8.70229023200207,-8.70229023200207
Men,421,"PAINTERS, DISTEMPERERS & DECORATORS",-0.925112889081015,,17.3160173160173,Occupation placebo DiD,9251,8626,44.3519619500595,43.4268490609784,0.443519619500595,0.434268490609784,-9.26161500943888,-9.26161500943888
Men,573,FULLER,-1.12086807887853,,13.8528138528139,Occupation placebo DiD,682,537,57.9178885630499,56.7970204841713,0.579178885630499,0.567970204841713,-9.9869603337938,-9.9869603337938
Men,194,FISHERMEN,-1.13833296895396,,16.4502164502165,Occupation placebo DiD,4688,3731,37.7773037542662,36.6389707853122,0.377773037542662,0.366389707853122,-9.41203229187075,-9.41203229187075
Men,331,OTHER IRON GOODS MAKERS,-1.19845622587853,,11.6883116883117,Occupation placebo DiD,547,540,78.9762340036563,77.7777777777778,0.789762340036563,0.777777777777778,-10.2770940653774,-10.2770940653774
Men,405,BUILDERS,-1.25057200792624,,14.7186147186147,Occupation placebo DiD,3008,2534,61.6688829787234,60.4183109707972,0.616688829787234,0.604183109707972,-9.83684114950799,-9.83684114950799
Men,759,PAWNBROKERS,-1.36178476695717,,10.3896103896104,Occupation placebo DiD,609,624,56.6502463054187,55.2884615384615,0.566502463054187,0.552884615384615,-11.1309675910813,-11.1309675910813
Men,76,"MUSICIAN, MUSIC MASTER, SINGER (NOT TEACHERS)",-1.73012766628139,,13.4199134199134,Occupation placebo DiD,1228,992,55.8631921824104,54.133064516129,0.558631921824104,0.54133064516129,-10.046868842711,-10.046868842711
Men,265,RAILWAY - SIGNAL SWITCH TURNTABLE FITTERS,-1.91822066822066,,7.79220779220779,Occupation placebo DiD,720,2288,81.9444444444445,80.0262237762238,0.819444444444445,0.800262237762238,-12.3292403677526,-12.3292403677526
Men,596,CARPET RUG MANUFACTURE (VARIOUS),-2.2611022997621,,11.2554112554113,Occupation placebo DiD,2080,1261,53.1730769230769,50.9119746233148,0.531730769230769,0.509119746233148,-10.6916483608099,-10.6916483608099
Men,687,CORN FLOUR AND SEED MERCHANTS DEALERS,-2.27269449852188,,12.1212121212121,Occupation placebo DiD,1725,1206,72.7536231884058,70.4809286898839,0.727536231884058,0.704809286898839,-10.1906165387232,-10.1906165387232
Men,510,SADDLE HARNESS AND WHIP MAKERS,-2.44553611992469,,5.62770562770563,Occupation placebo DiD,4135,3303,32.4788391777509,30.0333030578262,0.324788391777509,0.300333030578262,-12.6723661022021,-12.6723661022021
Men,529,STATIONERS (ALL ASSUMED RETAIL/LAW STATIONERS),-2.66744473670458,,10.8225108225108,Occupation placebo DiD,826,695,70.5811138014528,67.9136690647482,0.705811138014528,0.679136690647482,-11.0953579023541,-11.0953579023541
Men,6,OTHER CIVIL SERVICE OFFICERS AND CLERKS,-2.77774617382427,,9.52380952380952,Occupation placebo DiD,1319,733,62.3957543593632,59.6180081855389,0.623957543593632,0.596180081855389,-11.8569148926666,-11.8569148926666
Men,131,"PLATELAYER, GANGER, PACKER",-2.84527888825433,,15.1515151515152,Occupation placebo DiD,618,1360,73.9482200647249,71.1029411764706,0.739482200647249,0.711029411764706,-9.63019953388391,-9.63019953388391
Men,661,GLOVE MANUFACTURE,-2.87876273730419,,12.987012987013,Occupation placebo DiD,1418,748,62.9055007052186,60.0267379679144,0.629055007052186,0.600267379679144,-10.0496805028712,-10.0496805028712
Men,135,"LIVERY STABLE KEEPERS, CAB AND BUS OWNERS",-2.93461088655902,,9.95670995670996,Occupation placebo DiD,799,610,80.4755944931164,77.5409836065574,0.804755944931164,0.775409836065574,-11.3059943115206,-11.3059943115206
Men,622,UNDEFINED TEXTILE DYERS,-3.04581263485374,,12.5541125541126,Occupation placebo DiD,3003,1533,73.6263736263736,70.5805609915199,0.736263736263736,0.705805609915199,-10.1855440770359,-10.1855440770359
Men,765,GENERAL LABOURERS,-3.09222112016906,,8.22510822510823,Occupation placebo DiD,60712,41204,82.7859401765713,79.6937190564023,0.827859401765713,0.796937190564023,-12.2831052510195,-12.2831052510195
Men,115,ACCOUNTANTS,-3.36084310251444,,9.09090909090909,Occupation placebo DiD,1123,776,73.4639358860196,70.1030927835052,0.734639358860196,0.701030927835052,-12.0038265848857,-12.0038265848857
Men,369,"IRONMONGER; HARDWARE--DEALER, MERCHANT",-3.43724463264246,,6.92640692640693,Occupation placebo DiD,1923,1680,57.3062922516901,53.8690476190476,0.573062922516901,0.538690476190476,-12.4196998630212,-12.4196998630212
Men,267,BRASS FINISHERS,-3.60069258778295,,8.65800865800866,Occupation placebo DiD,530,741,71.8867924528302,68.2860998650472,0.718867924528302,0.682860998650472,-12.0772098261963,-12.0772098261963
Men,33,"MINISTER, PRIEST, OF OTHER RELIGIOUS BODIES",-3.96464297875082,,7.35930735930736,Occupation placebo DiD,1249,870,39.7117694155324,35.7471264367816,0.397117694155324,0.357471264367816,-12.3609164972022,-12.3609164972022
Men,651,HATTERS,-4.06450407995046,,6.06060606060606,Occupation placebo DiD,1879,758,62.6397019691325,58.5751978891821,0.626397019691325,0.585751978891821,-12.6474421185274,-12.6474421185274
Men,668,HAIRDRESSERS,-4.65404879615587,,5.1948051948052,Occupation placebo DiD,2716,1614,40.279823269514,35.6257744733581,0.40279823269514,0.356257744733581,-12.7068242975703,-12.7068242975703
Men,743,CHIMNEY SWEEPERS,-5.23571480697658,,6.49350649350649,Occupation placebo DiD,1065,772,44.2253521126761,38.9896373056995,0.442253521126761,0.389896373056995,-12.4524642954422,-12.4524642954422
Men,473,"EARTHENWARE, CHINA, GLASS--DEALER",-5.59005083514887,,4.32900432900433,Occupation placebo DiD,648,510,67.7469135802469,62.156862745098,0.677469135802469,0.62156862745098,-13.9655566006235,-13.9655566006235
Men,447,WILLOW CANE AND RUSH WORKERS,-5.73685470358254,,4.76190476190476,Occupation placebo DiD,2265,1494,43.4878587196468,37.7510040160643,0.434878587196468,0.377510040160643,-13.4740287669946,-13.4740287669946
Men,416,SLATERS & TILERS,-6.16492156205419,,3.8961038961039,Occupation placebo DiD,1106,739,53.5262206148282,47.361299052774,0.535262206148282,0.47361299052774,-15.3676538527158,-15.3676538527158
Men,263,"FITTERS, TURNERS (ENGINE AND MACHINE)",-7.84295443237556,,3.46320346320346,Occupation placebo DiD,1851,3998,74.1761210156672,66.3331665832916,0.741761210156672,0.663331665832916,-17.0179501507137,-17.0179501507137
Men,506,TANNERS FELLMONGERS,-9.96097420103924,,2.16450216450216,Occupation placebo DiD,2346,1293,66.4961636828645,56.5351894818252,0.664961636828645,0.565351894818252,-18.7602253077864,-18.7602253077864
Men,87,DOMESTIC GARDENER,-10.1194994631029,,3.03030303030303,Occupation placebo DiD,1260,2986,85.8730158730159,75.7535164099129,0.858730158730159,0.757535164099129,-17.8279342920547,-17.8279342920547
Men,85,DOMESTIC--COACHMAN,-10.7815886778019,,2.5974025974026,Occupation placebo DiD,990,2139,89.6969696969697,78.9153810191678,0.896969696969697,0.789153810191678,-18.2798392750394,-18.2798392750394
Men,39,SOLICITOR,-11.5879140314128,,1.73160173160173,Occupation placebo DiD,2082,1567,42.4111431316042,30.8232291001915,0.424111431316042,0.308232291001914,-18.9725594028987,-18.9725594028987
Men,507,CURRIERS,-14.0390217887729,,1.2987012987013,Occupation placebo DiD,2691,1572,67.8558156819026,53.8167938931298,0.678558156819026,0.538167938931298,-22.0624651770271,-22.0624651770271
Men,28,"CLERGYMAN OF THE ESTABLISHED CHURCH  (CHURCH OF ENGLAND IN ENGLAND AND WALES, CHURCH OF SCOTLAND IN SCOTLAND)",-21.5814824725716,,0.865800865800866,Occupation placebo DiD,3330,2020,37.027027027027,15.4455445544554,0.37027027027027,0.154455445544554,-30.2057271408785,-30.2057271408785
Men,42,"PHYSICIAN, SUGEON, REGISTERED PRACTITIONER, INCLUDING POOR LAW HOSPITALS DOCTORS ETC",-34.4793151722986,,0.432900432900433,Occupation placebo DiD,1899,984,52.9752501316482,18.4959349593496,0.529752501316482,0.184959349593496,-43.2293888230666,-43.2293888230666
Men,663,SHOE AND BOOT MAKERS (AND REPAIRERS),8.70457929375228,0.679767213904882,77.9220779220779,Pooled bootmaker DiD (codes 663-666),54568,38863,26.4110834188535,35.1156627126058,0.264110834188535,0.351156627126058,0.679767213904882,
Men,664,SLIPPER MAKERS,1.51515151515151,0.679767213904882,77.9220779220779,Pooled bootmaker DiD (codes 663-666),22,24,81.8181818181818,83.3333333333333,0.818181818181818,0.833333333333333,0.679767213904882,
Men,665,"PATTEN, CLOG MAKERS",-0.205231896878549,0.679767213904882,77.9220779220779,Pooled bootmaker DiD (codes 663-666),965,1025,46.839378238342,46.6341463414634,0.46839378238342,0.466341463414634,0.679767213904882,
Men,666,FOOTWEAR DEALERS,-3.58901772210803,0.679767213904882,77.9220779220779,Pooled bootmaker DiD (codes 663-666),241,214,93.7759336099585,90.1869158878505,0.937759336099585,0.901869158878505,0.679767213904882,
